154244680464618667235,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244680704618662090,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244680782412269124,6924882811155,腐乳王,1,7,7,5.5,1,2
154244680782412269124,6928539800028,北堤麻辣菽肉,1,3.5,3.5,2.7,1,8
154244680782412269124,6920734700776,康师傅烧牛肉面106g,1,4,4,3.25,1,14
154244680782412269124,6930946901014,步步为赢卥制块干90g,1,4.5,4.5,3.5,1,8
154244681203914289528,6901028193498,芙蓉王包装,1,25,25,21.83,1,8
154244680953718669979,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244684364021667376,6924513908131,炫迈果味浪起来口香糖香芒蜜桃味37克,1,11,11,0,1,0
154244684364021667376,6923450657638,益达木糖醇无糖口香糖清爽西瓜味56g,1,10,10,0,1,0
15424468102076736688,6907878033014,可口可乐30ml,1,2.5,2.5,0,11,6
15424468102076736688,6933125677816,枸杞槟榔25g,1,15,15,0,1,8
154244681275818668318,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244681471512606110,6945391480014,孟龙泡椒牛筋,1,0.5,0.5,0.35,1,8
154244681471512606110,6921594299592,25g帝园（羊肉串）,1,0.5,0.5,0.34,10,7
154244681392422805382,6901028136679,金圣滕王阁盒装,1,10,10,8.8,21,8
154244686984617551780,6914973600041,德芙香浓黑巧克力3g,1,8,8,0,1,10
154244686984617551780,6940159430027,美年达橙味果味汽水,1,3,3,0,1,0
15424468835063337887,6933569400254,502胶水,1,2,2,0.55,1,2
154244681693218666517,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468184357969356,6901028191012,软白沙,2,6.5,6.5,3.82,1,8
154244681786217417204,6923450656181,益达木糖醇薄荷40粒瓶装56g,1,10,10,8.5,10,2
154244682059422264547,6941742300451,东北坊珍酿六年50度450ml,1,12,12,9,11,2
154244681970718667705,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244682502121262516,6901028942928,双喜珍品好日子包装,1,15,15,13.78,21,8
154244682718719061507,6911988013194,可比克大一金装桶装10g,1,9,9,0,1,0
154244682939714857103,6902890234166,双汇玉米热狗肠40g,1,1.5,1.5,0.85,10,10
154244682939714857103,6956052900796,椒娇香辣味豆干25g,1,1,1,0,1,8
154244682939714857103,6956052900802,井水卤豆干,2,1,1,0,1,4
154244682991718664063,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244683584923478855,6901028191043,精品白沙包装,1,10,10,7.63,21,8
154244683266818665283,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424467811356221899,6903244370424,七度空间卫生巾,1,8,8,0,1,8
15424467811356221899,6901070601088,云南白药牙膏薄荷香型210g,1,32,32,29,1,13
15424467811356221899,6901070600579,云南白药牙膏留兰香型180g,1,29,29,23.8,1,13
154244683632612524358,6951779366306,椰丝蛋卷,1,4.964539007092198,5,0,1,3
154244683632612524358,6956481000036,奶油法饼,2,0.9929078014184397,1,0.67,1,4
154244683632612524358,6921089584820,大和味烧烤味薯条,1,4.468085106382978,4.5,3.5,1,3
154244683632612524358,061,三牛葱香饼干,0,19.858156028368793,20,15,1,17
154244683526818664570,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468392376315588,6927334800264,湘特纯正白糖,1,4.5,4.5,3.2,1,8
15424468392376315588,6902265360018,海天上等蚝油700g,1,7.5,7.5,5.67,1,2
15424468392006976693,99999999-1,无码商品,1,4,4,0,1,0
154244683864018665307,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244582399724474613,99999999-1,无码商品,1,9.5,9.5,0,1,0
154244684190417479306,6901028063692,白沙红运当头包装,1,20,20,14.31,21,8
154244683839624574062,6901028315425,红塔山经典100包装,1,10,10,0,1,0
154244684141114854229,6922956300901,16g野山椒鱼仔,1,1,1,0.8,1,4
154244684141114854229,6956052900796,椒娇香辣味豆干25g,2,1,1,0,1,8
154244684161421463363,6901028000963,双喜软01条装,1,100,100,85.8,21,4
154244682861216629646,6921311196494,康师傅绿茶调味茶饮品蜜茉莉味,1,4,4,3,1,2
154244682861216629646,6911988014894,达利园法式软面包香橙味00g,1,7.5,7.5,5.8,1,7
15424468459713474510,6900873060061,康师傅红烧牛肉面包,2,2.5,2.5,0,1,8
154244684511218661066,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244684859217765194,6902083890414,娃哈哈营养快线,1,10,10,9.5,11,2
154244684816618662996,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468531645221857,6907992512761,伊利安慕希希腊酸牛奶205g*12/箱箱,1,53,53,47,1,0
15424468531645221857,4897076061181,VETRUE惟度台湾米饼芝士味320g,1,16,16,11,1,8
15424468531645221857,6901180915983,嘉士利果乐果香,1,4,4,0,1,0
15424468531645221857,6901180915785,果酱味夹心饼（草莓味）,1,4,4,3,1,0
15424468531645221857,6921294396362,康师傅冰红茶,1,4,4,3,1,0
15424468531645221857,6921294389371,康师傅冰糖雪梨,1,4,4,3.13,1,0
15424468566878257442,6922507880708,陈克明强力玉带挂面1KG,1,9.5,9.5,0,1,0
15424468566878257442,6921718050924,辣妹子辣椒酱248克,1,5,5,0,1,0
15424468566878257442,6970765460149,军杰剁椒香脆萝卜,1,8,8,0,1,0
154244685313918662849,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468730513892413,6907992821924,伊利冰工厂炫菠萝40雪糕,1,2.5,2.5,1.5,1,4
15424468730513892413,6970855690302,加碘低钠盐250克,2,2,2,1.41,1,8
154244685584818668078,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468524527082940,6922824000643,李锦记薄盐生抽500毫升,1,8,8,6.6,1,2
154244685687522808935,6901028311151,云烟紫包装,1,10,10,9.01,21,8
154244686162017445226,99999999-1,无码商品,1,2,2,0,1,0
154244685934418667155,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468613987501182,6901028193856,芙蓉王(蓝),1,35,35,30.7,1,8
154244671418816175317,99999999-1,无码商品,1,3,3,0,1,0
15424468636347588007,6953476000194,田螺,1,1,1,0.8,1,4
154244686212918662872,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244686636116171722,99999999-1,无码商品,1,9,9,0,1,0
15424468850845787387,99999999-1,无码商品,1,1,1,0,1,0
154244686497118669916,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244686759814854244,6956052900796,椒娇香辣味豆干25g,2,1,1,0,1,8
154244686759814854244,6923567880103,咪咪虾条20g,1,0.5,0.5,0,1,8
154244686759318661867,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468703867501352,6901028196925,白沙(和天下),1,100,100,84.8,1,8
154244679650914285486,6901028193498,芙蓉王包装,1,25,25,21.83,1,8
154244687094318663459,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244687415810939895,4891338010535,黑人超白牙膏140g,1,14,14,0,1,13
154244691532822091206,6901028223997,黄山象一品盒装,4,7,7,0,1,0
154244687372318667326,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468758497085994,6914973602908,脆香米脆米心牛奶巧克力,1,4,4,2.5,1,12
154244687722218663679,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244686550821395357,6909131169201,中国劲酒35度125ML,1,12,12,0,11,2
154244687980515166281,6901028183222,黄鹤楼金砂龙烟包装,1,15,15,13,1,8
154244687980515166281,6901035616065,青岛啤酒10度500ml,1,5,5,4,1,6
154244688801711104664,22,14元炒货,0,28,28,0,1,17
154244687997718669837,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244688295218663396,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244688399123956999,6901028057073,双喜晶彩好日子包装,1,20,20,0,1,0
154244688399123956999,6901028006521,双喜祥云好日子包装,1,22,22,0,1,0
154244688399123956999,6901028227308,龙凤呈祥珍品包装,1,21,21,0,1,0
154244688577218665786,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244688608922806506,6901028164160,红旗渠茄包装,2,5,5,4.45,21,8
15424469578073335724,6971314930021,瓜子糖,1,0.5,0.5,0,1,0
15424469578073335724,6971059230349,油耳酥,1,3.5,3.5,0,1,8
15424469578073335724,6914782201156,凤梨酥,1,11,11,7.7,1,4
15424469578073335724,6937451813542,不二家棒糖奶味10g,2,1,1,0,1,13
154244688868118666153,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424468510412002960,6901028084314,阳光娇子,1,11,11,8.5,1,3
15424468893145675799,6900873097029,康师傅经典藤椒牛肉桶面102g,1,4,4,3.25,1,3
15424468893145675799,6933066001626,乖媳妇山椒凤爪138g,1,6.5,6.5,0,1,8
154244689202316081986,6931299062605,鲁花料酒500ml,1,8,8,0,1,0
154244689202316081986,6907592001245,王致和精制料酒00ml,1,5,5,4,1,2
15424468548473185910,6907992103051,伊利益消原味酸奶450g,1,8.5,8.5,6.5,1,4
154244689328718667772,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244689417910111361,6901668062086,趣多多巧克力饼95g,2,6,6,0,10,8
154244689593722261474,6901028160278,黄金叶途包装,1,15,15,12.19,21,8
15424468976386975299,99999999-1,无码商品,1,9,9,0,1,0
15424468976386975299,6957735788861,椰树牌椰汁245ml,1,4.5,4.5,0,1,6
154244689582118666826,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244689863323652086,6901028196413,白沙蓝尚品条装,1,160,160,0,1,0
154244689898216173972,99999999-1,无码商品,1,30,30,0,1,0
154244689859818665286,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244690102018664595,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244690320018333560,99999999-1,无码商品,1,8,8,0,1,0
154244690320018333560,6956367338680,王老吉凉茶植物饮料310毫升,1,3.5,3.5,2.67,1,6
154244690161724579352,6901028025638,娇子代阳光盒装,1,8.5,8.5,0,1,0
154244690384318347252,6925909980151,张新发槟榔5g,1,18,18,16,10,8
154244690384318347252,6901028193498,芙蓉王包装,1,25,25,21.83,21,8
154244690384318347252,6920761221084,加加味精200g,1,4,4,3,1,7
154244690384318347252,4891338000918,黑人双重薄荷牙膏225g,1,15,15,0,1,0
154244690384318347252,6908471008164,养元六个核桃240ml2,1,50,50,44,1,1
154244690384318347252,6901028192729,白沙精品三代包装,1,15,15,12.93,1,8
154244690384318347252,6901028191043,白沙品包装,1,9.5,9.5,7.63,1,8
154244690639612607576,6900873012886,康师傅香爆脆清新小番茄味干脆面26g,1,1,1,0.8,1,8
15424469068096973534,6931115112385,广基隆花生180g,1,5.5,5.5,0,1,4
154244690468118665756,6925909980151,张新发槟榔5g,2,20,20,15.58,1,8
154244690752118669514,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424469092403472603,6934024590466,西柚味运动饮料600ml,1,5,5,0,1,2
15424469092403472603,6901028182652,黄鹤楼(硬大彩),1,28,28,0,1,0
15424469118156071574,6933125698873,湘潭铺子15元装,1,15,15,0,1,8
154244691016718667002,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244690549824378995,6922507800218,克明香菇风味挂面1kg,1,9.5,9.5,0,1,0
154244690549824378995,6922507800225,长寿挂面,1,8.5,8.5,0,1,0
154244690549824378995,6918962004681,特一银丝挂面450g,1,4,4,0,1,0
154244690549824378995,6918962004698,特一龙须面450g,1,4,4,0,1,0
154244690549824378995,6922507808597,陈克明蛋精制挂面000g,1,8,8,0,1,0
154244690549824378995,6922286888018,广合腐乳335g,1,8,8,0,1,0
154244690549824378995,6902534238338,甘竹香辣豆鼓鱼184g,1,10,10,0,1,0
154244690550122804501,6901028164160,红旗渠茄包装,1,5,5,4.45,21,8
154244691884123474676,05,烤花生,0,21.67913043478261,22,17,381,17
154244691251210491314,6920907800913,好丽友派,1,4,4,0,1,0
15424469148546326858,99999999-1,无码商品,1,6.5,6.5,0,1,0
154244691264218667164,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244691532418666368,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
15424469183645144070,2121,汰爽45,1,17,17,0,2,8
15424469183645144070,6920190331231,创可贴弹性00片,1,6.5,6.5,0,1,3
15424469183645144070,6932620221012,555优质锌锰干电池,1,18.5,18.5,0,9,3
15424469183645144070,6923388200449,双K扑克一盒,1,12,12,1,1,3
15424469183645144070,6903148091074,护舒宝棉柔日用卫生巾10片,3,4,4,3.9,1,8
15424469183645144070,6903148091012,护舒宝超值干爽贴身夜用10片,3,5,5,0,1,0
15424469183645144070,6941228100254,佳期新缤纷柔棉超薄组25片,3,10,10,0,1,0
15424469183645144070,6918316000154,佳期缤纷系列25片,11,9,9,0,1,8
154244691788118667342,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244691785123957289,6901028165914,黄金叶目标包装,1,15,15,0,1,0
154244695881022095485,6901028143431,万宝路红2包装,1,16,16,0,1,0
154244695881022095485,6901028227308,龙凤呈祥珍品包装,2,21,21,0,1,0
154244692211418669393,6925909980151,张新发槟榔5g,1,20,20,15.58,1,8
154244692409417539121,8800116105611,蓝星香烟,1,17,17,13.5,1,3
154244692409417539121,6934502301850,大东鹏,1,5.5,5.5,3.75,1,2
154244692514712853203,6928083900045,毛铺苦荞酒荞00ml,2,88,88,58.5,1,2
154244692078214857671,6901754141008,乌江涪陵榨菜脆菜丝88g,2,2.5,2.5,1.6,20,8
154244693562614418519,6920202888883,红牛维生素功能饮料,1,6,6,0,1,6
154244693093817329282,6909131169201,中国劲酒25ml,1,10,10,0,11,2
15424469320727587875,0,开财门,1,0.02,0.02,0.01,1,4
154244693195510337324,6901028196406,白沙品蓝包装,2,16,16,14.31,1,8
154244692498015637773,99999999-1,无码商品,1,3,3,0,1,0
15424469316998493044,6902083905286,娃哈哈,1,6.5,6.5,5.1,1,0
15424469316998493044,6946459411971,香益方蚕豆,1,5,5,3.9,1,0
15424469316998493044,8993175537445,芝士威化饼,2,2.5,2.5,1.8,1,8
154244691947316176556,99999999-1,无码商品,1,12,12,0,1,0
15424469342937969259,003,特级原味瓜子,0,44.44444444444444,28,20,1,0
154244693196922738301,6956367338680,王老吉凉茶植物饮料310毫升,1,4,4,0,11,6
154244693196922738301,6924743919242,乐事墨西哥鸡汁番茄味70g,1,6.5,6.5,0,1,0
154244693196922738301,6938888888615,香飘飘红豆奶茶64g,1,5.5,5.5,4.5,11,15
154244693478817327550,6923644283582,蒙牛真果粒蓝莓口味250g2包,1,35,35,26,1,1
15424469526103895590,6901028001489,双喜盒,2,7,7,5.72,21,4
154244692704113859964,99999999-1,无码商品,1,85,85,0,1,0
154244692704113859964,99999999-2,无码商品,1,78,78,0,1,0
154244692704113859964,6956064018137,500克加碘精制盐,1,2,2,0,1,4
154244692704113859964,6922824000643,李锦记薄盐生抽500毫升,1,8.5,8.5,0,1,2
154244692704113859964,6918678423035,李锦记蒸鱼豉油410ml,1,11,11,0,1,2
154244692704113859964,6922130101034,太太乐鸡精100g,1,4.5,4.5,3.5,1,8
154244692704113859964,6923557970340,金健手擀面,2,6,6,0,1,0
154244694144123656505,6925909980052,皇爷张新发精制手工食用槟榔28g,1,10,10,8,10,8
154244696484610426202,6901028311151,云烟紫包装,1,10,10,9.01,1,8
154244693587722803232,6925303730574,统一阿萨姆原味奶茶500ml,1,4,4,3,11,2
154244692541524389521,6956367338680,王老吉凉茶植物饮料310毫升,2,3.5,3.5,0,1,0
15424469409994861111,6920090600796,香辣海带丝36g,3,1,1,0,20,8
15424469409994861111,6956416200067,美汁源果粒橙橙汁饮料450ml,1,3.5,3.5,0,1,0
15424469456184327705,99999999-1,无码商品,1,55,55,0,1,0
15424469456184327705,99999999-2,无码商品,24,2.5,2.5,0,1,0
154244691963915464051,6901028000642,双喜经典包装,1,12,12,10.01,1,8
15424469472778676838,6933125677816,湘潭铺子枸杞槟榔,1,14,14,12,1,0
154244695619623474545,6954767430188,雪碧糖雪碧5L,1,5,5.5,0,1,0
154244694845116581273,6901028193498,芙蓉王包装,1,25,25,21.83,1,8
15424469702265786451,6908946287315,百事可乐可乐型汽水 600ml,1,3,3,0,1,2
154244694697817391930,99999999-1,无码商品,1,24,24,0,1,0
15424469559337582848,0,开财门,1,0.02,0.02,0.01,1,4
15424469525387731287,6925909980151,张新发槟榔35g,1,18,18,15.58,1,8
154244696011618097453,99999999-1,无码商品,1,1,1,0,1,0
154244695629713905636,6901028063364,白沙新精品二代包装,1,10,10,8.8,1,8
154244695629713905636,4891028164456,维他柠檬茶50ml,1,3,3,0,1,3
154244693629314834539,6901028193498,硬黄芙蓉王,1,25,25,21.83,1,8
154244695785519152346,6901028046886,云烟包装,1,10,10,8.79,21,8
15424469233434974602,6904406383146,远航九江双蒸酒,1,7.5,7.5,0,1,0
154244696525014552772,6928804010220,500ml雪碧柠檬味汽水,1,3,3,0,1,4
154244696525014552772,8801116005574,爆珠爱喜,1,13,13,11,1,0
15424470000564271320,6901028006408,双喜祥和好日子包装,1,11,11,0,1,8
15424470000564271320,6901028003452,双喜悦包装,1,16,16,13.99,1,8
15424470000564271320,6901035601764,青岛啤酒500ml,1,6,6,0,1,6
15424470000564271320,6902538004045,乐百氏脉动青柠味600ml,1,5,5,0,1,2
154244695759610251322,6901028193498,芙蓉王包装,1,25,25,21.83,1,8
15424469569542873892,6933631501209,修正带,1,5,5,0,1,4
15424469569542873892,6935205345110,得力FA540缝线本(遇境),1,3,3,0,1,4
15424469569542873892,6970654190362,科目笔记,2,3.5,3.5,0,1,0
15424469569542873892,6933631526660,A540无线装订本,1,4,4,0,1,11
15424469569542873892,6941952003395,A4笔记本,1,9,9,0,1,0
15424469569542873892,1700001332,饰品,1,18,18,0,1,4
15424469569542873892,6941952003340,Teng Sheng笔记本,1,3,3,0,1,0
15424469569542873892,6941025100631,泰迪系列固体胶8g,1,2,2,0,1,4
15424469569542873892,6921734963666,得力固体胶No.6366  9g,1,2,2,0,1,4
15424469569542873892,6941952003579,腾盛B5线圈本,1,8,8,0,1,4
15424469662388607309,6931008488375,加减乘除雪花梅,1,9.5,9.5,0,1,0
15424469662388607309,6930946900185,步步为赢牛汁素肠,1,2.5,2.5,0,1,8
15424469662388607309,6901180681185,士多啤梨味威化饼,1,3,3,0,1,0
154244696866415169500,6928804011173,500ml可口可乐,1,3,3,2.2,1,4
154244696866415169500,6901028075763,中华包装,1,45,45,38.16,1,8
15424469585876316251,6901683813748,郎酒（嘉宾郎）,1,38,38,26,1,2
154244696978415991362,6916432200014,长康白醋,1,3.5,3.5,2.8,1,2
154244696978415991362,6902265150008,海天味极鲜,1,8.5,8.5,7,1,2
154244696978415991362,6934445458598,口杯,1,3,3,1.5,1,4
154244696978415991362,6916432203596,长康油,1,15,15,11,1,4
154244696978415991362,6922646100194,公牛18米排插,1,35,35,16,1,4
15424469678563046723,4902505450433,百乐果汁中性笔按动水笔 0.38,2,8,8,0,1,13
15424469678563046723,4902505381515,百乐笔,2,8,8,0,1,0
15424469678563046723,4902505381522,红笔,1,8,8,0,1,0
15424469710965224504,4891248060828,四海炸鱼丸,2,8.5,8.5,7.3,1,0
154244697064716629942,1,打火机,2,1,1,0.3,2,4
154244697064716629942,6901028191029,白沙包装,2,6,6,4.77,1,8
154244687804416739175,99999999-1,无码商品,1,11,11,0,1,0
154244697835822739400,6958214681888,15元松子食用槟榔,2,14,14,0,1,4
154244698002421749655,6925909980151,张新发槟榔35g,1,20,20,0,10,0
154244698002421749655,6901028000642,经典双喜硬盒,1,12,12,0,21,8
15424469840035229644,6924083400431,640ML瓶金装蓝带啤酒,2,7,7,5.66,1,0
15424469840035229644,6902902006811,厨师鸡粉（227*12）,1,10,10,9.1,1,0
15424469851097222944,6942717701839,和其正凉茶(植物饮料)550ml,1,4,4,2.67,1,4
15424469851097222944,6916196422349,李子园草莓风味乳饮料450ml,1,5,5,3.75,1,4
15424469851097222944,6931273201099,和成天下青果槟榔,1,20,20,16,1,4
15424469851097222944,6901028180573,黄鹤楼精品香烟,1,19,19,16.43,1,0
154244693304819563110,6920761200041,加加特制酱油,1,6.5,6.5,5.16,20,2
154244693304819563110,6922824055018,李锦记精选生抽500ml,1,7.5,7.5,6.6,20,4
154244693304819563110,6922130101034,太太乐鸡精100g,1,5,5,3.9,20,8
154244698949213228751,11,一元,5,1,1,0.8,1,4
154244698354923143456,6921294396362,康师傅红茶1L,1,4,4,0,11,2
154244699025515053792,6901028191012,白沙包装,1,6.5,6.5,3.81,1,8
154244698813621088542,6925909980151,张新发槟榔5g,2,20,20,16,10,8
154244699252222265834,6901028063364,白沙新精品二代包装,1,10,10,8.8,21,8
15424469889466409878,99999999-1,无码商品,1,13,13,0,1,0
154244692394721901792,6925303730574,统一阿萨姆原味奶茶500ml,1,4,4,3,11,2
154244692394721901792,6902538004045,乐百氏脉动青柠味600ml,1,4,4,3,11,2
154244698758524075962,6921311189465,康师傅冰糖雪梨500ml,1,3,3,0,11,2
154244699665821296645,6947503704063,光笔黑色MF007,1,2,2,0,9,13
31315424470519322,6928417205587,九九香纸巾,1,6,6,0,1,0
154244699291219117932,6958214616880,叼嘴巴食用槟榔20g,1,10,10,0,10,7
15424469942617588662,0,开财门,1,0.02,0.02,0.01,1,4
15424469989685226059,6904406960507,610ML大远航九江米酒,2,9,9,8,1,0
154244699783822736293,6921922401222,土牌野山椒土鸡爪,1,5,5,0,1,4
154244700014412474562,99999999-1,无码商品,1,24,24,0,1,0
154244702107114756924,6901028193498,芙蓉王包装,1,25,25,22.3,1,8
154244700019617772899,6924743919211,乐事美国经典原味70g,1,6,6,4.9,10,8
154244700019617772899,6901715290868,魔法士脆不可挡疯狂烤肉味,1,1,1,0.75,10,7
154244700019617772899,6954721879305,大年红16g鱿鱼串辣烤,1,2,2,1.5,10,7
